date,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
13-May,41.51,38.96,36.08,30.71,49.28,41.51428571,45.16571429,46.19428571,33.92857143,44.465,37.175,43.4975,28.895,34.6325,46.66,47.3,29.16909091,45.53272727,31.118,38.70909091,35.48545455,47.28363636,19.886,37.94,43.79,46.95636364,45.72909091,41.57272727,44.54,42.19454545,41.73636364,35.53454545,39.08545455
14-May,39.32,39.38,37.4,40.79,48.94571429,39.97142857,34.88,42.46571429,42.31142857,43.97,42.665,43.7225,33.62,35.6225,39.46,46.355,32.96545455,45.59818182,32.612,35.42,38.84,45.99090909,25.34,40.46,43.682,46.36727273,41.18,43.60181818,43.91272727,43.99454545,47.08727273,38.64363636,40.67272727
15-May,42.41,40.88,39.86,45.2,50.10285714,40.20285714,32.82285714,42.26,46.45142857,46.85,45.1625,38.4125,40.3475,38.165,39.7,41.8325,30.002,44.25636364,33.782,37.08909091,44.35454545,43.84727273,35.222,34.47090909,38.786,45.95818182,43.79818182,45.61454545,42.83272727,43.47090909,49.26363636,40.21454545,38.75818182
16-May,42.32,38.36,44,40.28,52.57142857,41.33428571,41.72,37.81142857,47.01714286,45.08857143,40.19,44.24,45.5675,45.41,42.4,43.4975,34.17636364,39.10181818,36.986,44.73090909,46.36727273,47.12,41.54,31.08363636,35.51,38.39818182,44.58363636,47.10363636,43.45454545,43.48727273,48.05272727,42.84909091,38.33272727
17-May,41,36.29,46.7,29.21,47.04285714,45.01142857,45.01142857,33.59428571,31.35714286,38.71142857,40.775,47.7275,42.44,41.8325,44.12,41.4725,41.13090909,45.46727273,42.494,39.16727273,45.59818182,49.16545455,43.17636364,36.76181818,31.064,35.25636364,48.52,36.14,47.98727273,37.13818182,49.34545455,42.19454545,44.30545455
18-May,41.66,36.17,44.12,34.85,52.46857143,43.23714286,44.49714286,42.62,29.99428571,42.62,44.87,45.0725,47.12,42.26,45.56,39.68,46.31818182,49.19818182,40.892,33.71818182,47.05454545,42.78363636,47.79090909,35.69818182,34.16,28.53090909,42.84909091,30.06909091,52.99454545,35.02727273,48.05272727,39.13454545,44.94363636
19-May,43.94,38.21,41.78,37.79,52.41714286,37.14285714,44.88285714,45.37142857,34.21142857,39.53428571,43.4525,35.3975,47.66,47.0525,47.06,45.1625,48.98545455,48.42909091,36.914,29.00545455,40.16545455,37.26909091,48.33090909,33.86545455,37.76,25.99454545,38.52909091,34.61818182,51.70181818,40.00181818,51.99636364,36.81090909,45.48363636
20-May,43.28,40.61,39.68,37.76,43.49428571,39.35428571,46.37428571,40.66571429,37.42571429,38.94285714,41.54,34.0025,47.615,51.935,47.68,42.4175,48.42909091,46.526,43.394,30.88727273,42.93090909,36.95818182,46.43272727,36.22181818,44.744,32.16363636,39.13454545,31.96727273,46.25272727,46.25272727,34.7,39.08545455,43.61818182
21-May,41.24,39.05,39.32,41.21,45.70571429,38.81428571,44.6,43.13428571,42.44,28.22,43.88,41.855,45.455,51.395,48.98,44.90857143,47.966,39.26545455,49.118,36.59818182,48.65,40.70545455,43.94545455,37.4,48.974,37.35090909,41.36,28.46545455,41.32727273,44.73090909,22.95090909,39.52727273,33.42363636
22-May,37.88,38.51,41.48,42.29,48.76571429,35.85714286,39.07142857,44.49714286,48.02,38.3,35.375,45.77,40.7525,49.8875,44.36,32.8325,33.39090909,40.46,49.9,40.75454545,54.86,46.868,41.60545455,37.13818182,44.852,35.97636364,43.68363636,32.44181818,44.96,43.76545455,31.32909091,39.36363636,37.54727273
23-May,37.01,37.61,41.06,34.37,43.88,39.35428571,38.50571429,41.33428571,53.67714286,43.13428571,33.8225,46.445,42.305,50.54,41.72,32.54,32.054,40.19818182,49.442,41.70363636,50.50727273,47.95454545,41.72,35.79636364,41.144,33.86545455,46.36727273,32.14727273,44.81272727,40.67272727,36.30363636,41.58909091,42.84909091
24-May,36.5,39.53,39.89,32.12,40.02285714,37.88857143,38.22285714,41.33428571,46.22,41.87428571,31.4825,44.9825,41.3375,49.0775,47.18,34.7675,33.68545455,40.23090909,37.418,35.81272727,42.52181818,51.06363636,39.33090909,33.63636364,43.628,47.18545455,48.13454545,35.74727273,37.20363636,42.03090909,30.08545455,41.49090909,41.60545455
25-May,36.11,42.44,35.57,33.2,35.96,34.98285714,39.27714286,35.18857143,43.80285714,42.62,39.9875,40.2125,41.225,42.935,50.58,42.62,43.94545455,39.96909091,40.262,38.67636364,51.24363636,51.55454545,36.14,36.81090909,41.54,47.49636364,52.34,41.80181818,34.89636364,43.34,36.71272727,43.96181818,41.73636364
26-May,40.58,42.17,35.09,34.82,30.89428571,31.56285714,45.29428571,36.26857143,41.77142857,44.00857143,42.8,43.4075,43.2275,41.27,51.82,43.52,43.83090909,35.07636364,46.23636364,46.44909091,51.96363636,51.93090909,41.06545455,40.18181818,36.05,44.74727273,53.37090909,43.40545455,43.32363636,45.38545455,47.00545455,44.20727273,39.60909091
27-May,35.54,41.57,41.15,31.91,36.19142857,34.49428571,46.83714286,37.83714286,44.96,46.50285714,42.4625,48.065,43.9025,40.775,50.4,44.825,40.86909091,37.67818182,52.17636364,48.39636364,37.59636364,49.36181818,47.15272727,41.60545455,34.286,39.2,52.97818182,38.92181818,46.43272727,45.15636364,51.40727273,43.61818182,44.33818182
28-May,33.29,39.8,41.78,30.59,38.19714286,38.48,48.07142857,40.89714286,52.62285714,46.19428571,44.0825,48.965,48.0875,42.575,44.74,47.3225,45.94181818,40.42727273,53.15818182,51.48909091,41.85090909,46.382,47.92181818,41.88363636,38.876,38.21818182,47.34909091,32.29454545,47.75818182,46.38363636,50.04909091,43.58545455,45.77818182
29-May,32.99,40.55,44.48,32.51,44.75428571,41.66857143,48.74,40.17714286,55.01428571,42.85142857,49.2575,50.27,40.1225,41.0225,41.08,43.72,45.69636364,41.93272727,49.28,51.24363636,46.10545455,41.31090909,48.28181818,39.98545455,42.638,41.37636364,46.17090909,33.30909091,51.76727273,47.28363636,43.84727273,46.66181818,46.56363636
30-May,33.62,41.99,48.308,32.63,45.86,42.98,48.71428571,43.93142857,54.93714286,42.69714286,53.465,49.055,31.9775,40.505,42.26,39.2,46.00727273,44.04363636,42.22727273,39.49454545,47.92181818,41.24545455,44.68181818,43.53636364,43.43,43.29090909,46.97272727,36.99090909,50.24545455,41.52363636,34.96181818,46.10545455,46.56363636
31-May,34.04,45.02,48.02,37.97,42.44,46.24571429,47.09428571,43.46857143,53.42,43.46857143,57.5825,47.48,40.0325,38.3675,43.6,44.84,48.33090909,41.16363636,47.74181818,46.05636364,46.62909091,41.21272727,48.02,47.02181818,42.062,44.69818182,53.42,41.98181818,50.39272727,36.15636364,39.98545455,42.58727273,45.35272727
1-Jun,32.33,45.65,47.552,40.85,40.66571429,49.46,51.64571429,43.18571429,47.58285714,46.58,57.0875,43.52,44.6,45.365,47.44,44.66,51.93090909,39.21636364,48.26545455,52.73272727,51.512,41.78545455,49.28,48.39636364,42.188,43.76545455,52.29090909,45.76181818,50.52363636,38.79090909,37.82545455,39.67454545,48.10181818
2-Jun,38.6,44,46.436,40.49,42.64571429,46.94,52.75142857,43.62285714,47.22285714,50.59142857,53.8475,46.4225,45.545,47.1875,51.5,44.7,52.74909091,37.98909091,45.61454545,51.84909091,49.59090909,48.51090909,49.80363636,51.55454545,45.716,43.71636364,49.64,43.83090909,50.24545455,43.63454545,45.05818182,37.84181818,49.82
3-Jun,42.86,36.89,48.056,38.54,44.78,46.4,49.51142857,45.57714286,49.56285714,48.74,47.42857143,45.23,47.42857143,40.0775,53.5,41.92,49.36181818,40.98363636,49.18181818,48.95272727,51.60363636,51.14545455,53.89454545,50.19636364,48.80545455,45.46727273,43.76545455,45.12363636,52.52,46.84181818,46.00727273,39.47,50.9
4-Jun,43.76,37.52,49.856,38.93,50.23142857,46.47714286,37.32285714,47.14571429,47.01714286,42.90285714,37.5125,43.745,50.5625,34.9925,54.24,42.22,44.99272727,45.554,55.43272727,50.06545455,49.95090909,49.88545455,53.28909091,50.40909091,48.52727273,48.62545455,50.36,45.266,53.10909091,51.57090909,50.42545455,40.082,49.50909091
5-Jun,41.99,44.15,49.28,43.52,52.80285714,47.53142857,33.77428571,34.36571429,49.02285714,44.13714286,42.3275,35.285,48.2225,42.485,56.1,50.06,35.40363636,47.39818182,57.13454545,52.12727273,49.32909091,46.00727273,49.55818182,45.99090909,49.39454545,48.93636364,55.07272727,41.342,56.72545455,53.27272727,50.68727273,40.59090909,53.42
6-Jun,41.12,47.15,50.99,45.17,46.55428571,43.44285714,37.85,40.56285714,51.41428571,50.0675,50.3375,39.9875,51.6425,47.8175,53.8,44.86,45.10727273,45.59818182,55.92363636,54.66363636,53.50181818,46.92363636,49.55818182,44.51818182,48.29818182,47.13636364,55.33454545,45.40181818,50.76909091,50.58909091,50.58909091,42.68545455,54.32
7-Jun,40.64,30.83,49.415,41.63,46.16857143,41.48857143,44.11142857,47.99428571,53.49714286,48.9425,54.7925,35.15,54.8825,46.085,53.28,34.48,52.16,40.59090909,57.82181818,50.22909091,54.07454545,47.48,46.48181818,43.76545455,51.01454545,48.49454545,54.71272727,48.49454545,52.84727273,53.42,52.01272727,42.52181818,54.46727273
8-Jun,36.98,35.93,47.435,40.31,50.82285714,37.63142857,40.61428571,48.14857143,52.62285714,48.7625,57.83,43.07,53.33,46.9625,49.1,45.9,42.42363636,43.58545455,55.43272727,51.39090909,54.95818182,51.52181818,40.96727273,47.72545455,49.41090909,51.76727273,55.23636364,50.04909091,46.43272727,55.58,51.01454545,45.33636364,54.90909091
9-Jun,37.19,35.24,46.31,35.75,49.28,37.94,41.92571429,45.39714286,47.94285714,51.8675,57.92,45.995,49.2125,42.6425,48.72,52.6,42.16181818,43.20909091,57.13454545,48.70727273,56.49636364,54.68,41.45818182,51.84909091,51.52181818,55.49818182,55.89090909,38.82363636,34.47090909,55.71090909,54.20545455,44.28909091,48.85454545
10-Jun,41.93,37.46,48.47,36.05,48.30285714,42.31142857,41.95142857,43.23714286,45.34571429,53.555,53.33,43.98285714,43.25,37.1975,51.24,53.56,51.62,39.49454545,56.23454545,47.12,49.65636364,58.96727273,48.83818182,48.87090909,52.99454545,57.59272727,56.98727273,43.86363636,43.47090909,58.24727273,57.85454545,45.72909091,46.8
11-Jun,42.02,45.53,49.82,41.72,48.86857143,46.24571429,41.72,42.64571429,48.38,56.4575,51.71,45.5675,41,38.5925,51.84,53.51,43.76545455,41.19636364,50.54,49.83636364,46.89090909,58.77090909,48.82181818,47.20181818,53.73090909,53.25636364,55.41636364,47.3,49.70545455,53.87818182,60.89818182,44.27272727,51.134
12-Jun,45.77,49.46,51.035,44.81,47.14571429,44.90857143,46.50285714,42.36285714,51.69714286,52.7,51.5075,43.25,42.62,35.9825,54.14,48.96,39.24909091,44.89454545,41.08181818,50.99818182,50.98181818,56.82363636,46.04,43.81454545,51.52181818,53.58363636,56.08727273,45.61454545,53.40363636,55.87454545,59.03272727,41.67090909,55.7
13-Jun,47.78,47.96,55.985,48.74,47.73714286,44.00857143,43.36571429,42.10571429,50.61714286,36.905,49.28,41.1575,49.7075,40.28,55.82,41.1125,43.92909091,46.79272727,41.44181818,51.24363636,54.00909091,56.48,52.63454545,45.84363636,48.93636364,46.28545455,56.28363636,49.59090909,52.45454545,58.96727273,59.31090909,40.32909091,57.83
14-Jun,49.01,47.96,56.435,48.29,44.96,45.11428571,39.81714286,41.23142857,47.76285714,32.585,50.315,44.2175,52.5425,46.0175,58.3,50.6,51.44,45.51636364,40.26363636,48.62545455,53.92727273,54.77818182,48.02,44.96,47.92181818,49.88545455,57.33090909,49.67272727,52.74909091,60.34181818,53.86181818,44.61636364,
15-Jun,43.19,50.45,55.49,45.68,42.77428571,43.21142857,39.89428571,40.25428571,55.29714286,44.96,51.2825,47.3675,50.99,48.0875,51.2,51.42,53.32181818,45.54909091,47.77454545,51.86545455,53.25636364,53.38727273,48.05272727,48.326,53.46909091,52.99454545,57.75636364,43.14363636,55.10545455,59.98181818,54.518,45.20545455,
16-Jun,40.16,49.28,55.175,46.67,46.27142857,39.2,49.40857143,41.54,44.57428571,49.8875,50.6525,43.07,49.01,50.0675,41.54,51.6,52.32363636,47.13636364,54.71272727,55.41636364,50.60545455,50.04909091,51.70181818,49.39454545,54.284,56.54545455,51.35818182,46.05636364,55.35090909,60.50545455,58.838,43.29090909,
17-Jun,44.6,43.28,55.04,41,49.46,44.08571429,42.08,42.56857143,38.78857143,52.5425,54.7025,43.1375,47.4575,52.79,47.26,55,53.32181818,50.24545455,52.99454545,49.31272727,57.06909091,50.42545455,52.48727273,52.09454545,55.43272727,58.57454545,49.39454545,45.30363636,55.25272727,59.70363636,56.84,40.31272727,
18-Jun,50,40.31,50.675,42.23,51.46571429,50.54,41.59142857,45.98857143,47.37714286,53.5775,56.93,41.1125,46.0175,56.5025,53.2,52.74,53.852,48.77272727,54.77818182,50.11454545,60.40727273,50.60545455,47.36545455,53.32181818,56.90545455,54.14,52.7,43.92909091,47.82363636,55.95636364,51.134,49.18181818,
19-Jun,51.14,42.32,47.48,45.89,54.70571429,52.54571429,50.97714286,47.17142857,46.22,49.2125,56.5475,41.2925,49.28,55.715,58.06,55.04,50.75272727,49.31272727,55.598,49.47636364,60.58727273,55.22,47.62727273,56.84,60.94727273,54.84363636,53.86181818,48.62545455,42.48909091,55.08909091,48.344,54.12363636,
20-Jun,47.63,46.4,47.12,47.72,55.73428571,54.06285714,51.13142857,47.17142857,47.86571429,50.45,51.8675,42.6425,49.91,54.9275,57.26,55.54,49.98363636,44.15818182,55.922,40.06727273,55.41636364,55.62909091,52.56909091,58.06727273,60.24363636,59.018,52.2,53.6,49.36181818,57.38,50.468,53.42,
21-Jun,47.18,46.07,48.02,47.81,49.61428571,51.15714286,48.71428571,46.4,49.07428571,49.6175,54.3875,47.795,40.5725,50.86,52.94,53.02,49.44363636,48.83818182,55.18,45.94181818,54.00909091,56.138,52.37272727,60.27636364,58.98363636,58.26363636,55.95636364,49.59090909,53.12545455,51.12909091,47.05454545,54.64727273,
22-Jun,48.11,46.76,47.624,45.86,46.58,53.6,52.46857143,49.1,52.88,48.8975,52.4525,49.595,39.785,51.82,51.04,51.72,50.54,53.92,54.1,51.40727273,61.91272727,54.25454545,49.62363636,60.52181818,54.61454545,57.41272727,54.72909091,39.77272727,53.19090909,58.00181818,48.16727273,51.71818182,
23-Jun,50.27,50.99,50.54,41.42,48.43142857,52.77714286,50.72,52.7,50.28285714,51.1475,56.1875,52.61,45.4325,50.495,52.6,53.9,49.50909091,52.34,52.64,56.23454545,62.71454545,53.28909091,48.78909091,58.28,54.43454545,49.36181818,54.79454545,37.58,51.55454545,57.93636364,50.85090909,53.94363636,
24-Jun,48.68,28.34,54.86,41.06,51.15714286,49.84571429,50.54,50.82285714,47.73714286,53.645,56.5475,51.215,48.56,47.88,49.92,55.54,49.90181818,53.52,55.8,59.06545455,61.65090909,54.28727273,51.34181818,54.446,54.66363636,50.18,49.13272727,45.69636364,53.40363636,51.75090909,51.63636364,50.85090909,
25-Jun,45.89,47.48,59,41.9,49.15142857,47.12,54.19142857,53.06,50.05142857,54.5675,54.9275,44.195,45.7025,47.76,45.3,58.88,53.87818182,51.872,55.022,58.65636364,63.12363636,56.05454545,53.51818182,53.73090909,54.92545455,52.35636364,51.19454545,49.83636364,54.69636364,46.94,47.70909091,53.02727273,
26-Jun,46.31,50.3,62.645,43.52,50.97714286,47.86571429,55.58,55.47714286,43.62285714,50.765,52.6325,44.0375,43.43,47.16,41.94,52.68,54.48363636,50.5,52.934,58.00181818,60.83272727,59.21272727,55.90727273,54.10727273,54.32,50.34363636,59.03272727,52.94545455,55.22,42.35818182,43.74909091,56.85636364,
27-Jun,42.47,52.46,59.972,47.15,48.53428571,49.22857143,56.45428571,55.91428571,45.83428571,51.845,50.45,49.4375,41.63,52.84,45.3,49.58,55.46545455,50.36,48.56,52.47090909,56.67636364,61.7,51.08,54.87636364,54.46727273,55.77636364,61.17636364,55.33454545,53.17454545,41.60545455,47.26727273,56.97090909,
28-Jun,46.19,53.93,54.275,43.22,48.12285714,52.00571429,56.60857143,53.06,46.32285714,51.935,50.9675,51.305,43.61,52.72,47.38,49.66,50.94909091,50.108,50.396,58.54181818,55.74363636,57.47818182,51.30909091,53.20727273,53.30545455,55.69454545,61.45454545,57.18363636,56.34909091,43.20909091,50.54,56.21818182,
29-Jun,49.7,55.13,54.635,39.02,48.94571429,51.74857143,60.00285714,54.19142857,49.97428571,52.565,57.29,47.7275,44.0825,51.58,50.92,51.94,50.04909091,51.548,50.792,58.80363636,58.49272727,52.22545455,59.11454545,54.22181818,51.818,54.38545455,57.82181818,56.46363636,55.26909091,45.28727273,55.33454545,52.56909091,
30-Jun,52.28,30.632,55.544,37.64,48.68857143,55.11714286,53.98571429,57.12285714,49.38285714,53.0375,58.775,52.745,43.34,50.9,54.34,55.16,49.77090909,51.44,51.782,54.68,58.32909091,50.42545455,57.95272727,57.34727273,51.03090909,48.10181818,55.61272727,54.27090909,49.47636364,49.16545455,52.50363636,47.97090909,
1-Jul,48.77,52.61,56.084,39.05,50.9,51.44,56.66,57.68857143,52.13428571,52.9475,58.685,56.525,48.56,52.18,50.18,56.86,50.67090909,53.744,54.482,54.36909091,60.68545455,49.31272727,49.96727273,55.08909091,49.1,52.24181818,55.38363636,50.93272727,52.12727273,51.58727273,50.03272727,49.31272727,
2-Jul,43.19,54.725,51.116,42.89,52.59714286,54.08857143,53.62571429,56.22285714,51.20857143,53.735,55.535,57.605,50.81,55.26,50.36,57.38,50.29454545,52.61,53.798,55.82545455,58.31272727,50.36,50.65454545,51.26,48.51090909,53.6,57.44545455,50.72,55.4,52.06181818,50.37636364,50.42545455,
3-Jul,46.94,48.515,52.232,38.15,55.47714286,49.17714286,51.49142857,54.16571429,51.85142857,55.2425,53.555,58.01,50.4275,51.54,48.7,58.46,50.85090909,52.12,53.798,57.72363636,55.04,51.14545455,52.52,51.60363636,48.38,53.20727273,57.59272727,55.07272727,55.49818182,55.17090909,51.40727273,53.20727273,
4-Jul,53.69,40.055,53.744,37.37,55.01428571,46.73428571,50.72,55.14285714,53.49714286,56.4575,46.4675,56.9525,48.9425,51.28,49.52,53.42,55.05636364,51.22,52.772,58.55818182,55.15454545,54.87636364,52.47090909,54.07454545,52.32363636,54.5,58.54181818,56.82363636,51.30909091,56.79090909,53.97636364,55.23636364,
5-Jul,56.39,42.08,53.348,43.73,56.06857143,49.43428571,54.62857143,56.63428571,55.86285714,57.56,48.785,56.5475,49.145,51.18,49,50.16,54.30363636,49.7,49.442,56.79090909,55.84181818,56.36545455,54.51636364,54.33636364,56.15272727,56.72545455,50.99818182,54.46727273,51.99636364,53.84545455,51.21090909,52.97818182,
6-Jul,57.83,48.29,51.908,48.95,56.27428571,51.56,51.82571429,52.31428571,56.68571429,59.3375,50,56.6375,49.8875,54.08,50.62,51.66,51.57090909,50.5,52.754,56.07090909,53.38727273,55.64545455,57.03636364,49.31272727,57.28181818,56.49636364,53.64909091,49.18181818,55.04,53.32181818,51.26,55.85818182,
7-Jul,54.38,53.456,43.49,52.4,55.91428571,50.61714286,47.99428571,53.85714286,52.75142857,60.575,53.015,57.11,53.2625,55.48,51.48,54.08,47.732,55.36,46.148,54.56545455,49.44363636,54.53272727,55.69454545,46.35090909,57.51090909,53.99272727,55.90727273,49.88545455,58.18181818,54.51636364,54.89272727,55.85818182,
8-Jul,48.74,51.656,47,52.85,49.12571429,45.91142857,49.02285714,52.77714286,54.24285714,54.8825,55.535,58.3475,53.6675,55.04,47.82,52.3,47.28,57.488,45.464,56.64363636,50.54,56.08727273,51.93090909,45.61454545,55.33454545,53.37090909,55.89090909,49.98363636,58.68909091,58.93454545,55.5,54.97454545,
9-Jul,48.38,48.875,51.2,52.34,48.86857143,48.63714286,50.02571429,47.63428571,53.03428571,50.9675,55.04,56.0075,55.58,53,47.52,53.28,50.522,57.93636364,49.82,55.44909091,49.90181818,58.11636364,53.45272727,48.42909091,58.41090909,56.59454545,57.21636364,52.43,59.06545455,60.08,60.22727273,55.69454545,
10-Jul,49.07,52.88,53.06,54.38,49.76857143,51.44,50.25714286,49.76857143,53.29142857,49.235,52.97,56.2325,53.42,55.54,49.02,53.7,55.79272727,56.372,52.07,55.04,51.16181818,57.02,55.71090909,49.08363636,60.14545455,56.36545455,58.00181818,54.87636364,60.65272727,56.84,57.46181818,56.26727273,
11-Jul,49.82,48.992,49.55,55.43,52.05714286,48.40571429,53.62571429,48.40571429,54.60285714,53.465,54.0275,58.5725,54.2075,56.08,48.72,56.08,56.82363636,56.26727273,52.016,52.268,51.29272727,58.75454545,53.84545455,52.14363636,56.69272727,53.79636364,56.31636364,56.102,60.60363636,54.84363636,53.35454545,59.03272727,
12-Jul,45.98,49.496,48.08,54.86,51.05428571,51.98,54.06285714,49.64,51.00285714,52.4525,55.5125,58.91,55.9175,56.94,53.16,53.06,50.36,56.15272727,54.122,52.97,54.22181818,56.52909091,52.06181818,55.15454545,56.02181818,52.42181818,53.15818182,55.66181818,59.34363636,55.53090909,52.29090909,59.75272727,
13-Jul,44.48,50.072,48.29,49.82,50.56571429,51.98,53.72857143,54.34571429,50.97714286,50.6975,57.50857143,59.405,58.2575,55.48,55.36,54.6,52.79818182,56.18,59.342,55.02363636,54.28727273,56.49636364,52.42181818,52.83090909,57.98545455,49.49272727,54.35272727,55.36727273,58.55818182,54.99090909,55.46545455,59.08181818,
14-Jul,45.98,49.4,49.01,44.84,51.44,53.49714286,55.83714286,52.85428571,52.85428571,49.3925,54.3875,57.5375,57.1775,58.4,56.94,57.52,52.94545455,57.596,58.208,55.61272727,53.48545455,53.25636364,52.07818182,49.37818182,55.62909091,49.68909091,56.72545455,55.58,55.77636364,48.82181818,55.79272727,57.29818182,
15-Jul,46.64,51.35,48.35,47.21,53.65142857,56.48,53.78,51.23428571,52.59714286,49.3925,52.43,56.39,52.9925,53.4,58.46,58.02,54.69636364,55.49,57.722,56.3,55.97272727,48.21636364,50.34363636,51.09636364,55.82545455,51.06363636,52.97818182,55.07272727,54.36909091,52.56909091,57.92,54.86,
16-Jul,45.92,51.935,52.16,48.14,53.44571429,54.57714286,50.97714286,48.17428571,50.05142857,52.0475,55.1525,57.0875,50.585,56.14,59.74,56.52,54.86,55.05636364,58.802,58.77090909,53.97636364,47.82363636,51.08,52.43818182,58.16545455,51.71818182,53.42,58.11636364,52.97818182,53.73090909,57.28181818,57.31454545,
17-Jul,46.91,50.3,53.75,46.79,53.26571429,52.90571429,54.24285714,49.46,49.64,51.7325,55.94,57.92,49.8875,57.12,57.16,58.3,52.988,55.814,59.48,60.58727273,56.41454545,51.86545455,48.23272727,52.65090909,58.23090909,53.48545455,53.76363636,59.01636364,54.61454545,53.82909091,57.51090909,60.66909091,
18-Jul,48.2,47.084,52.01,46.88,50.92571429,50.48857143,56.45428571,49.1,53.26571429,52.6325,57.6275,59.855,51.035,53.44,56.5,54.68,51.47272727,55.706,57.758,58.24727273,56.49636364,53.92727273,51.63636364,52.12727273,55.67818182,55.00727273,57.47818182,59.47454545,54.25454545,56.16909091,60.70181818,61.58545455,
19-Jul,45.35,47.66,51.65,48.29,54.34571429,48.97142857,54.78285714,48.68857143,54.16571429,51.8,58.6625,54.8825,50.9675,59.24,56.7,56.78,55.20363636,56.25090909,60.548,57.42909091,61.83090909,51.50545455,53.06,51.47272727,55.51454545,57.26545455,60.11272727,60.83272727,52.60181818,56.46363636,59.49090909,58.62363636,
20-Jul,46.13,46.22,48.56,46.82,55.96571429,49.94857143,55.63142857,49.61428571,55.11714286,53.06,52.385,53.195,50.4725,59.36,56.75,51.7325,56.75818182,54.87636364,57.182,56.07090909,61.91272727,54.23818182,56.13636364,48.70727273,56.72545455,56.13636364,58.50909091,56.57818182,54.79454545,56.84,56.88909091,56.54545455,
21-Jul,49.07,48.632,50.93,46.97,55.58,49.56285714,54.57714286,49.89714286,54.23,51.6875,52.1825,54.995,50.54,58.68,53.44,55.84,56.25090909,50.648,54.338,55.67818182,60.84909091,56.07090909,56.25090909,50.01636364,57.16727273,55.38363636,57.82181818,56.46363636,54.20545455,56.048,56.39818182,53.94363636,
22-Jul,50.06,47.12,54.89,47.3,55.68285714,50.20571429,50.51428571,52.88,52.90571429,53.9375,50.18,56.255,49.6175,60.66,52.98,57.78,56.52909091,52.02909091,53.546,59.73636364,60.63636364,57.65818182,58.26363636,52.84727273,56.34909091,51.39090909,58.86909091,51.17818182,54.28727273,55.90727273,56.72545455,53.84545455,
23-Jul,47.6,48.11,54.14,46.49,54.24285714,51.67142857,50.28285714,49.92285714,54.37142857,53.33,49.82,53.105,44.4425,55.46,55.44,55.68,55.4,55.508,54.086,58.06727273,59.34363636,59.14727273,58.03454545,55.43272727,57.44545455,53.33818182,55.17090909,52.58545455,54.41818182,55.36727273,58.57454545,57.56,
24-Jul,49.28,45.725,51.41,48.35,51.8,54.16571429,50.36,50.92571429,56.17142857,50.09,54.7925,57.29,43.43,51.98,55.38,55.38,54.30363636,57.884,51.98,56.33272727,61.07818182,53.33818182,58.49272727,53.58363636,55.74363636,54.43454545,54.59818182,54.56545455,53.92727273,52.17636364,53.74727273,60.24363636,
25-Jul,47.12,50.216,52.4,52.25,49.53714286,53.47142857,49.89714286,52.18571429,55.19428571,51.7775,54.2525,58.55,45.0725,51.1,54.04,54.66,52.58545455,55.72,51.872,55.44909091,57.88727273,52.24181818,57.16727273,55.26909091,55.62909091,55.43272727,54.66363636,53.22363636,52.12727273,52.20909091,52.81454545,60.42363636,
26-Jul,44.9,52.664,50.99,55.79,50.33428571,50.82285714,49.22857143,50.77142857,52.13428571,50.2925,54.365,56.4575,44.96,47.92,53.04,52.58,52.79818182,51.24,54.44,55.62909091,58.29636364,51.75090909,56.59454545,54.10727273,53.94363636,55.04,52.76545455,52.97818182,52.07818182,54.32,53.6,59.26181818,
27-Jul,46.13,47.885,49.76,57.11,50.79714286,50.20571429,50.12857143,52.36571429,52.62285714,50.315,52.7,50.9,45.095,50.04,50.94,55.08,53.82909091,51.71,55.66,54.74545455,56.69272727,53.07636364,51.76727273,56.20181818,56.93818182,53.42,52.37272727,53.86181818,50.93272727,55.724,54.30363636,55.71090909,
28-Jul,47.03,50.18,50.57,56.66,50.97714286,48.45714286,49.64,51.54285714,52.21142857,52.9925,54.23,48.245,43.565,52.04,53.3,53.22,52.37272727,51.92,55.12181818,53.74727273,59.44181818,48.72363636,51.06363636,55.4,59.40909091,52.91272727,51.45636364,54.68,51.86545455,57.938,49.37818182,57.44545455,
29-Jul,46.76,50.936,49.37,56.99,47.86571429,49.58857143,51.51714286,52.59714286,52.05714286,58.145,54.5,48.875,47.57,55.78,56.165,52.16,52.61818182,49.72,54.15636364,53.06,61.61818182,50.98181818,49.49272727,51.84909091,56.59454545,51.04727273,53.56727273,55.26909091,54.27090909,58.838,48.90363636,56.3,
30-Jul,47.36,49.235,51.02,54.08,50.18,50.66857143,49.94857143,52.18571429,51.26,56.12,56.435,50.81,48.605,57.54,57.0425,51.92,55.64545455,46.175,53.02727273,53.56727273,62.06,52.48727273,47.77454545,52.61818182,56.41454545,50.36,50.18,55.74363636,53.69818182,55.634,51.21090909,54.76181818,
31-Jul,48.26,50.585,52.1,48.11,51.62,50.79714286,49.94857143,48.14857143,52.16,53.3525,59.1575,52.835,53.0825,55.82,54.2975,53.62,58.28,47.2,52.56909091,55.46545455,56.15272727,53.91090909,47.74181818,52.52,55.44909091,50.24545455,52.83090909,56.33272727,52.56909091,50.9,52.71636364,56.36545455,
